id,concept:name,time:timestamp
522,Answer done,2019-09-23 13:06:12.087223
523,Client in case,2019-09-18 13:06:12.108025
523,Cred story in check,2019-09-19 13:06:12.108025
523,Client accepted by story,2019-09-20 13:06:12.108025
523,Underraiter check,2019-09-21 13:06:12.108025
523,Client accepted by underwriter,2019-09-21 13:06:12.108025
523,Client accepted,2019-09-22 13:06:12.108025
523,Answer done,2019-09-23 13:06:12.108025
524,Client in case,2019-09-18 13:06:12.129297
524,Cred story in check,2019-09-19 13:06:12.129297
524,Client accepted by story,2019-09-20 13:06:12.129297
524,Underraiter check,2019-09-21 13:06:12.129297
524,Client accepted by underwriter,2019-09-21 13:06:12.129297
524,Client accepted,2019-09-22 13:06:12.129297
524,Answer done,2019-09-23 13:06:12.129297
525,Client in case,2019-09-18 13:06:12.149860
525,Cred story in check,2019-09-19 13:06:12.149860
525,Client accepted by story,2019-09-20 13:06:12.149860
525,Underraiter check,2019-09-21 13:06:12.149860
525,Client accepted by underwriter,2019-09-21 13:06:12.149860
525,Client accepted,2019-09-22 13:06:12.149860
525,Answer done,2019-09-23 13:06:12.149860
526,Client in case,2019-09-18 13:06:12.170609
526,Cred story in check,2019-09-19 13:06:12.170609
526,Client accepted by story,2019-09-20 13:06:12.170609
526,Underraiter check,2019-09-21 13:06:12.170609
526,Client accepted by underwriter,2019-09-21 13:06:12.170609
526,Client accepted,2019-09-22 13:06:12.170609
526,Answer done,2019-09-23 13:06:12.170609
527,Client in case,2019-09-18 13:06:12.192461
527,Cred story in check,2019-09-19 13:06:12.192461
527,Client accepted by story,2019-09-20 13:06:12.192461
527,Underraiter check,2019-09-21 13:06:12.192461
527,Client accepted by underwriter,2019-09-21 13:06:12.192461
527,Client accepted,2019-09-22 13:06:12.192461
527,Answer done,2019-09-23 13:06:12.192461
528,Client in case,2019-09-18 13:06:12.213033
528,Cred story in check,2019-09-19 13:06:12.213033
528,Client accepted by story,2019-09-20 13:06:12.213033
528,Underraiter check,2019-09-21 13:06:12.213033
528,Client accepted by underwriter,2019-09-21 13:06:12.213033
528,Client accepted,2019-09-22 13:06:12.213033
528,Answer done,2019-09-23 13:06:12.213033
529,Client in case,2019-09-18 13:06:12.234688
529,Cred story in check,2019-09-19 13:06:12.234688
529,Client accepted by story,2019-09-20 13:06:12.234688
529,Underraiter check,2019-09-21 13:06:12.234688
529,Client accepted by underwriter,2019-09-21 13:06:12.234688
529,Client accepted,2019-09-22 13:06:12.234688
529,Answer done,2019-09-23 13:06:12.234688
530,Client in case,2019-09-18 13:06:12.255320
530,Cred story in check,2019-09-19 13:06:12.255320
530,Client accepted by story,2019-09-20 13:06:12.255320
530,Underraiter check,2019-09-21 13:06:12.255320
530,Client accepted by underwriter,2019-09-21 13:06:12.255320
530,Client accepted,2019-09-22 13:06:12.255320
530,Answer done,2019-09-23 13:06:12.255320
531,Client in case,2019-09-18 13:06:12.275944
531,Cred story in check,2019-09-19 13:06:12.275944
531,Client accepted by story,2019-09-20 13:06:12.275944
531,Underraiter check,2019-09-21 13:06:12.275944
531,Client rejected by underwriter,2019-09-21 13:06:12.275944
531,Client rejected,2019-09-22 13:06:12.275944
531,Answer done,2019-09-23 13:06:12.275944
532,Client in case,2019-09-18 13:06:12.296608
532,Cred story in check,2019-09-19 13:06:12.296608
532,Client accepted by story,2019-09-20 13:06:12.296608
532,Underraiter check,2019-09-21 13:06:12.296608
532,Client accepted by underwriter,2019-09-21 13:06:12.296608
532,Client accepted,2019-09-22 13:06:12.296608
532,Answer done,2019-09-23 13:06:12.296608
533,Client in case,2019-09-18 13:06:12.317260
533,Cred story in check,2019-09-19 13:06:12.317260
533,Client accepted by story,2019-09-20 13:06:12.317260
533,Underraiter check,2019-09-21 13:06:12.317260
533,Client accepted by underwriter,2019-09-21 13:06:12.317260
533,Client accepted,2019-09-22 13:06:12.317260
533,Answer done,2019-09-23 13:06:12.317260
534,Client in case,2019-09-18 13:06:12.337846
534,Cred story in check,2019-09-19 13:06:12.337846
534,Client rejected by story,2019-09-20 13:06:12.337846
534,Client rejected,2019-09-22 13:06:12.337846
534,Answer done,2019-09-23 13:06:12.337846
535,Client in case,2019-09-18 13:06:12.352572
535,Cred story in check,2019-09-19 13:06:12.352572
535,Client accepted by story,2019-09-20 13:06:12.352572
535,Underraiter check,2019-09-21 13:06:12.352572
535,Client accepted by underwriter,2019-09-21 13:06:12.352572
535,Client accepted,2019-09-22 13:06:12.352572
535,Answer done,2019-09-23 13:06:12.352572
536,Client in case,2019-09-18 13:06:12.373216
536,Cred story in check,2019-09-19 13:06:12.373216
536,Client accepted by story,2019-09-20 13:06:12.373216
536,Underraiter check,2019-09-21 13:06:12.373216
536,Client accepted by underwriter,2019-09-21 13:06:12.373216
536,Client accepted,2019-09-22 13:06:12.373216
536,Answer done,2019-09-23 13:06:12.373216
537,Client in case,2019-09-18 13:06:12.393796
537,Cred story in check,2019-09-19 13:06:12.393796
537,Client accepted by story,2019-09-20 13:06:12.393796
537,Underraiter check,2019-09-21 13:06:12.393796
537,Client accepted by underwriter,2019-09-21 13:06:12.393796
537,Client accepted,2019-09-22 13:06:12.393796
537,Answer done,2019-09-23 13:06:12.393796
538,Client in case,2019-09-18 13:06:12.419085
538,Cred story in check,2019-09-19 13:06:12.419085
538,Client accepted by story,2019-09-20 13:06:12.419085
538,Underraiter check,2019-09-21 13:06:12.419085
538,Client accepted by underwriter,2019-09-21 13:06:12.419085
538,Client accepted,2019-09-22 13:06:12.419085
538,Answer done,2019-09-23 13:06:12.419085
539,Client in case,2019-09-18 13:06:12.439855
539,Cred story in check,2019-09-19 13:06:12.439855
539,Client accepted by story,2019-09-20 13:06:12.439855
539,Underraiter check,2019-09-21 13:06:12.439855
539,Client accepted by underwriter,2019-09-21 13:06:12.439855
539,Client accepted,2019-09-22 13:06:12.439855
539,Answer done,2019-09-23 13:06:12.439855
540,Client in case,2019-09-18 13:06:12.460544
540,Cred story in check,2019-09-19 13:06:12.460544
540,Client accepted by story,2019-09-20 13:06:12.460544
540,Underraiter check,2019-09-21 13:06:12.460544
540,Client accepted by underwriter,2019-09-21 13:06:12.460544
540,Client accepted,2019-09-22 13:06:12.460544
540,Answer done,2019-09-23 13:06:12.460544
541,Client in case,2019-09-18 13:06:12.481278
541,Cred story in check,2019-09-19 13:06:12.481278
541,Client accepted by story,2019-09-20 13:06:12.481278
541,Underraiter check,2019-09-21 13:06:12.481278
541,Client accepted by underwriter,2019-09-21 13:06:12.481278
541,Client accepted,2019-09-22 13:06:12.481278
541,Answer done,2019-09-23 13:06:12.481278
542,Client in case,2019-09-18 13:06:12.503203
542,Cred story in check,2019-09-19 13:06:12.503203
542,Client accepted by story,2019-09-20 13:06:12.503203
542,Underraiter check,2019-09-21 13:06:12.503203
542,Client rejected by underwriter,2019-09-21 13:06:12.503203
542,Client rejected,2019-09-22 13:06:12.503203
542,Answer done,2019-09-23 13:06:12.503203
543,Client in case,2019-09-18 13:06:12.523959
543,Cred story in check,2019-09-19 13:06:12.523959
543,Client accepted by story,2019-09-20 13:06:12.523959
543,Underraiter check,2019-09-21 13:06:12.523959
543,Client accepted by underwriter,2019-09-21 13:06:12.523959
543,Client accepted,2019-09-22 13:06:12.523959
543,Answer done,2019-09-23 13:06:12.523959
544,Client in case,2019-09-18 13:06:12.545575
544,Cred story in check,2019-09-19 13:06:12.545575
544,Client accepted by story,2019-09-20 13:06:12.545575
544,Underraiter check,2019-09-21 13:06:12.545575
544,Client rejected by underwriter,2019-09-21 13:06:12.545575
544,Client rejected,2019-09-22 13:06:12.545575
544,Answer done,2019-09-23 13:06:12.545575
545,Client in case,2019-09-18 13:06:12.566626
545,Cred story in check,2019-09-19 13:06:12.566626
545,Client accepted by story,2019-09-20 13:06:12.566626
545,Underraiter check,2019-09-21 13:06:12.566626
545,Client accepted by underwriter,2019-09-21 13:06:12.566626
545,Client accepted,2019-09-22 13:06:12.566626
545,Answer done,2019-09-23 13:06:12.566626
546,Client in case,2019-09-18 13:06:12.587459
546,Cred story in check,2019-09-19 13:06:12.587459
546,Client accepted by story,2019-09-20 13:06:12.587459
546,Underraiter check,2019-09-21 13:06:12.587459
546,Client rejected by underwriter,2019-09-21 13:06:12.587459
546,Client rejected,2019-09-22 13:06:12.587459
546,Answer done,2019-09-23 13:06:12.587459
547,Client in case,2019-09-18 13:06:12.609317
547,Cred story in check,2019-09-19 13:06:12.609317
547,Client accepted by story,2019-09-20 13:06:12.609317
547,Underraiter check,2019-09-21 13:06:12.609317
547,Client accepted by underwriter,2019-09-21 13:06:12.609317
547,Client accepted,2019-09-22 13:06:12.609317
547,Answer done,2019-09-23 13:06:12.609317
548,Client in case,2019-09-18 13:06:12.632261
548,Cred story in check,2019-09-19 13:06:12.632261
548,Client accepted by story,2019-09-20 13:06:12.632261
548,Underraiter check,2019-09-21 13:06:12.632261
548,Client accepted by underwriter,2019-09-21 13:06:12.632261
548,Client accepted,2019-09-22 13:06:12.632261
548,Answer done,2019-09-23 13:06:12.632261
549,Client in case,2019-09-18 13:06:12.652960
549,Cred story in check,2019-09-19 13:06:12.652960
549,Client accepted by story,2019-09-20 13:06:12.652960
549,Underraiter check,2019-09-21 13:06:12.652960
549,Client accepted by underwriter,2019-09-21 13:06:12.652960
549,Client accepted,2019-09-22 13:06:12.652960
549,Answer done,2019-09-23 13:06:12.652960
550,Client in case,2019-09-18 13:06:12.676276
550,Cred story in check,2019-09-19 13:06:12.676276
550,Client accepted by story,2019-09-20 13:06:12.676276
550,Underraiter check,2019-09-21 13:06:12.676276
550,Client accepted by underwriter,2019-09-21 13:06:12.676276
550,Client accepted,2019-09-22 13:06:12.676276
550,Answer done,2019-09-23 13:06:12.676276
551,Client in case,2019-09-18 13:06:12.698610
551,Cred story in check,2019-09-19 13:06:12.698610
551,Client accepted by story,2019-09-20 13:06:12.698610
551,Underraiter check,2019-09-21 13:06:12.698610
551,Client accepted by underwriter,2019-09-21 13:06:12.698610
551,Client accepted,2019-09-22 13:06:12.698610
551,Answer done,2019-09-23 13:06:12.698610
552,Client in case,2019-09-18 13:06:12.723529
552,Cred story in check,2019-09-19 13:06:12.723529
552,Client accepted by story,2019-09-20 13:06:12.723529
552,Underraiter check,2019-09-21 13:06:12.723529
552,Client accepted by underwriter,2019-09-21 13:06:12.723529
552,Client accepted,2019-09-22 13:06:12.723529
552,Answer done,2019-09-23 13:06:12.723529
553,Client in case,2019-09-18 13:06:12.744857
553,Cred story in check,2019-09-19 13:06:12.744857
553,Client accepted by story,2019-09-20 13:06:12.744857
553,Underraiter check,2019-09-21 13:06:12.744857
553,Client accepted by underwriter,2019-09-21 13:06:12.744857
553,Client accepted,2019-09-22 13:06:12.744857
553,Answer done,2019-09-23 13:06:12.744857
554,Client in case,2019-09-18 13:06:12.768872
554,Cred story in check,2019-09-19 13:06:12.768872
554,Client rejected by story,2019-09-20 13:06:12.768872
554,Client rejected,2019-09-22 13:06:12.768872
554,Answer done,2019-09-23 13:06:12.768872
555,Client in case,2019-09-18 13:06:12.783863
555,Cred story in check,2019-09-19 13:06:12.783863
555,Client accepted by story,2019-09-20 13:06:12.783863
555,Something wrong on stage UNDER_CHECK,2019-09-21 13:06:12.783863
555,Underraiter check,2019-09-21 13:06:12.783863
555,Client accepted by underwriter,2019-09-21 13:06:12.783863
555,Client accepted,2019-09-22 13:06:12.783863
555,Answer done,2019-09-23 13:06:12.783863
556,Client in case,2019-09-18 13:06:12.807800
556,Cred story in check,2019-09-19 13:06:12.807800
556,Client accepted by story,2019-09-20 13:06:12.807800
556,Underraiter check,2019-09-21 13:06:12.807800
556,Client accepted by underwriter,2019-09-21 13:06:12.807800
556,Client accepted,2019-09-22 13:06:12.807800
556,Answer done,2019-09-23 13:06:12.807800
557,Client in case,2019-09-18 13:06:12.829832
557,Cred story in check,2019-09-19 13:06:12.829832
557,Client accepted by story,2019-09-20 13:06:12.829832
557,Underraiter check,2019-09-21 13:06:12.829832
557,Client rejected by underwriter,2019-09-21 13:06:12.829832
557,Client rejected,2019-09-22 13:06:12.829832
557,Answer done,2019-09-23 13:06:12.829832
558,Client in case,2019-09-18 13:06:12.850728
558,Cred story in check,2019-09-19 13:06:12.850728
558,Client accepted by story,2019-09-20 13:06:12.850728
558,Underraiter check,2019-09-21 13:06:12.850728
558,Client accepted by underwriter,2019-09-21 13:06:12.850728
558,Client accepted,2019-09-22 13:06:12.850728
558,Answer done,2019-09-23 13:06:12.850728
559,Client in case,2019-09-18 13:06:12.872400
559,Cred story in check,2019-09-19 13:06:12.872400
559,Client accepted by story,2019-09-20 13:06:12.872400
559,Underraiter check,2019-09-21 13:06:12.872400
559,Client rejected by underwriter,2019-09-21 13:06:12.872400
559,Client rejected,2019-09-22 13:06:12.872400
559,Answer done,2019-09-23 13:06:12.872400
560,Client in case,2019-09-18 13:06:12.893556
560,Cred story in check,2019-09-19 13:06:12.893556
560,Client accepted by story,2019-09-20 13:06:12.893556
560,Underraiter check,2019-09-21 13:06:12.893556
560,Client accepted by underwriter,2019-09-21 13:06:12.893556
560,Client accepted,2019-09-22 13:06:12.893556
560,Answer done,2019-09-23 13:06:12.893556
561,Client in case,2019-09-18 13:06:12.914555
561,Cred story in check,2019-09-19 13:06:12.914555
561,Client accepted by story,2019-09-20 13:06:12.914555
561,Underraiter check,2019-09-21 13:06:12.914555
561,Client accepted by underwriter,2019-09-21 13:06:12.914555
561,Client accepted,2019-09-22 13:06:12.914555
561,Answer done,2019-09-23 13:06:12.914555
562,Client in case,2019-09-18 13:06:12.935424
562,Cred story in check,2019-09-19 13:06:12.935424
562,Client accepted by story,2019-09-20 13:06:12.935424
562,Underraiter check,2019-09-21 13:06:12.935424
562,Client accepted by underwriter,2019-09-21 13:06:12.935424
562,Client accepted,2019-09-22 13:06:12.935424
562,Answer done,2019-09-23 13:06:12.935424
563,Client in case,2019-09-18 13:06:12.956316
563,Cred story in check,2019-09-19 13:06:12.956316
563,Client accepted by story,2019-09-20 13:06:12.956316
563,Underraiter check,2019-09-21 13:06:12.956316
563,Client accepted by underwriter,2019-09-21 13:06:12.956316
563,Client accepted,2019-09-22 13:06:12.956316
563,Answer done,2019-09-23 13:06:12.956316
564,Client in case,2019-09-18 13:06:12.978994
564,Cred story in check,2019-09-19 13:06:12.978994
564,Client accepted by story,2019-09-20 13:06:12.978994
564,Underraiter check,2019-09-21 13:06:12.978994
564,Client accepted by underwriter,2019-09-21 13:06:12.978994
564,Client accepted,2019-09-22 13:06:12.978994
564,Answer done,2019-09-23 13:06:12.978994
565,Client in case,2019-09-18 13:06:13.004121
565,Cred story in check,2019-09-19 13:06:13.004121
565,Client accepted by story,2019-09-20 13:06:13.004121
565,Underraiter check,2019-09-21 13:06:13.004121
565,Client accepted by underwriter,2019-09-21 13:06:13.004121
565,Client accepted,2019-09-22 13:06:13.004121
565,Answer done,2019-09-23 13:06:13.004121
566,Client in case,2019-09-18 13:06:13.026217
566,Cred story in check,2019-09-19 13:06:13.026217
566,Client accepted by story,2019-09-20 13:06:13.026217
566,Underraiter check,2019-09-21 13:06:13.026217
566,Client accepted by underwriter,2019-09-21 13:06:13.026217
566,Client accepted,2019-09-22 13:06:13.026217
566,Answer done,2019-09-23 13:06:13.026217
567,Client in case,2019-09-18 13:06:13.047142
567,Cred story in check,2019-09-19 13:06:13.047142
567,Client accepted by story,2019-09-20 13:06:13.047142
567,Underraiter check,2019-09-21 13:06:13.047142
567,Client accepted by underwriter,2019-09-21 13:06:13.047142
567,Client accepted,2019-09-22 13:06:13.047142
567,Answer done,2019-09-23 13:06:13.047142
568,Client in case,2019-09-18 13:06:13.068171
568,Cred story in check,2019-09-19 13:06:13.068171
568,Client accepted by story,2019-09-20 13:06:13.068171
568,Underraiter check,2019-09-21 13:06:13.068171
568,Client accepted by underwriter,2019-09-21 13:06:13.068171
568,Client accepted,2019-09-22 13:06:13.068171
568,Answer done,2019-09-23 13:06:13.068171
569,Client in case,2019-09-18 13:06:13.089195
569,Cred story in check,2019-09-19 13:06:13.089195
569,Client accepted by story,2019-09-20 13:06:13.089195
569,Underraiter check,2019-09-21 13:06:13.089195
569,Client rejected by underwriter,2019-09-21 13:06:13.089195
569,Client rejected,2019-09-22 13:06:13.089195
569,Answer done,2019-09-23 13:06:13.089195
570,Client in case,2019-09-18 13:06:13.112760
570,Cred story in check,2019-09-19 13:06:13.112760
570,Client accepted by story,2019-09-20 13:06:13.112760
570,Underraiter check,2019-09-21 13:06:13.112760
570,Client accepted by underwriter,2019-09-21 13:06:13.112760
570,Client accepted,2019-09-22 13:06:13.112760
570,Answer done,2019-09-23 13:06:13.112760
571,Client in case,2019-09-18 13:06:13.134931
571,Cred story in check,2019-09-19 13:06:13.134931
571,Client accepted by story,2019-09-20 13:06:13.134931
571,Underraiter check,2019-09-21 13:06:13.134931
571,Client accepted by underwriter,2019-09-21 13:06:13.134931
571,Client accepted,2019-09-22 13:06:13.134931
571,Answer done,2019-09-23 13:06:13.134931
572,Client in case,2019-09-18 13:06:13.155939
572,Cred story in check,2019-09-19 13:06:13.155939
572,Client accepted by story,2019-09-20 13:06:13.155939
572,Underraiter check,2019-09-21 13:06:13.155939
572,Client accepted by underwriter,2019-09-21 13:06:13.155939
572,Client accepted,2019-09-22 13:06:13.155939
572,Answer done,2019-09-23 13:06:13.155939
573,Client in case,2019-09-18 13:06:13.176870
573,Cred story in check,2019-09-19 13:06:13.176870
573,Client accepted by story,2019-09-20 13:06:13.176870
573,Underraiter check,2019-09-21 13:06:13.176870
573,Client accepted by underwriter,2019-09-21 13:06:13.176870
573,Client accepted,2019-09-22 13:06:13.176870
573,Answer done,2019-09-23 13:06:13.176870
574,Client in case,2019-09-18 13:06:13.199110
574,Cred story in check,2019-09-19 13:06:13.199110
574,Client accepted by story,2019-09-20 13:06:13.199110
574,Underraiter check,2019-09-21 13:06:13.199110
574,Client accepted by underwriter,2019-09-21 13:06:13.199110
574,Something wrong on stage RESOLUTION,2019-09-21 13:06:13.199110
574,Client accepted,2019-09-22 13:06:13.199110
574,Answer done,2019-09-23 13:06:13.199110
575,Client in case,2019-09-18 13:06:13.223370
575,Cred story in check,2019-09-19 13:06:13.223370
575,Client accepted by story,2019-09-20 13:06:13.223370
575,Underraiter check,2019-09-21 13:06:13.223370
575,Client accepted by underwriter,2019-09-21 13:06:13.223370
575,Client accepted,2019-09-22 13:06:13.223370
575,Answer done,2019-09-23 13:06:13.223370
576,Client in case,2019-09-18 13:06:13.244469
576,Cred story in check,2019-09-19 13:06:13.244469
576,Client accepted by story,2019-09-20 13:06:13.244469
576,Underraiter check,2019-09-21 13:06:13.244469
576,Client accepted by underwriter,2019-09-21 13:06:13.244469
576,Client accepted,2019-09-22 13:06:13.244469
576,Answer done,2019-09-23 13:06:13.244469
577,Client in case,2019-09-18 13:06:13.265561
577,Cred story in check,2019-09-19 13:06:13.265561
577,Client accepted by story,2019-09-20 13:06:13.265561
577,Underraiter check,2019-09-21 13:06:13.265561
577,Client accepted by underwriter,2019-09-21 13:06:13.265561
577,Client accepted,2019-09-22 13:06:13.265561
577,Answer done,2019-09-23 13:06:13.265561
578,Client in case,2019-09-18 13:06:13.286552
578,Cred story in check,2019-09-19 13:06:13.286552
578,Client accepted by story,2019-09-20 13:06:13.286552
578,Underraiter check,2019-09-21 13:06:13.286552
578,Client accepted by underwriter,2019-09-21 13:06:13.286552
578,Client accepted,2019-09-22 13:06:13.286552
578,Answer done,2019-09-23 13:06:13.286552
579,Client in case,2019-09-18 13:06:13.308793
579,Cred story in check,2019-09-19 13:06:13.308793
579,Client accepted by story,2019-09-20 13:06:13.308793
579,Underraiter check,2019-09-21 13:06:13.308793
579,Client rejected by underwriter,2019-09-21 13:06:13.308793
579,Client rejected,2019-09-22 13:06:13.308793
579,Answer done,2019-09-23 13:06:13.308793
580,Client in case,2019-09-18 13:06:13.334410
580,Cred story in check,2019-09-19 13:06:13.334410
580,Client accepted by story,2019-09-20 13:06:13.334410
580,Underraiter check,2019-09-21 13:06:13.334410
580,Client accepted by underwriter,2019-09-21 13:06:13.334410
580,Client accepted,2019-09-22 13:06:13.334410
580,Answer done,2019-09-23 13:06:13.334410
581,Client in case,2019-09-18 13:06:13.356374
581,Cred story in check,2019-09-19 13:06:13.356374
581,Client accepted by story,2019-09-20 13:06:13.356374
581,Underraiter check,2019-09-21 13:06:13.356374
581,Client accepted by underwriter,2019-09-21 13:06:13.356374
581,Client accepted,2019-09-22 13:06:13.356374
581,Answer done,2019-09-23 13:06:13.356374
582,Client in case,2019-09-18 13:06:13.380322
582,Cred story in check,2019-09-19 13:06:13.380322
582,Client accepted by story,2019-09-20 13:06:13.380322
582,Underraiter check,2019-09-21 13:06:13.380322
582,Client rejected by underwriter,2019-09-21 13:06:13.380322
582,Client rejected,2019-09-22 13:06:13.380322
582,Answer done,2019-09-23 13:06:13.380322
583,Client in case,2019-09-18 13:06:13.401395
583,Cred story in check,2019-09-19 13:06:13.401395
583,Client accepted by story,2019-09-20 13:06:13.401395
583,Underraiter check,2019-09-21 13:06:13.401395
583,Client rejected by underwriter,2019-09-21 13:06:13.401395
583,Client rejected,2019-09-22 13:06:13.401395
583,Answer done,2019-09-23 13:06:13.401395
584,Client in case,2019-09-18 13:06:13.422690
584,Cred story in check,2019-09-19 13:06:13.422690
584,Client accepted by story,2019-09-20 13:06:13.422690
584,Underraiter check,2019-09-21 13:06:13.422690
584,Client accepted by underwriter,2019-09-21 13:06:13.422690
584,Client accepted,2019-09-22 13:06:13.422690
584,Answer done,2019-09-23 13:06:13.422690
585,Client in case,2019-09-18 13:06:13.443728
585,Cred story in check,2019-09-19 13:06:13.443728
585,Client accepted by story,2019-09-20 13:06:13.443728
585,Underraiter check,2019-09-21 13:06:13.443728
585,Client accepted by underwriter,2019-09-21 13:06:13.443728
585,Client accepted,2019-09-22 13:06:13.443728
585,Answer done,2019-09-23 13:06:13.443728
586,Client in case,2019-09-18 13:06:13.465056
586,Cred story in check,2019-09-19 13:06:13.465056
586,Client accepted by story,2019-09-20 13:06:13.465056
586,Underraiter check,2019-09-21 13:06:13.465056
586,Client accepted by underwriter,2019-09-21 13:06:13.465056
586,Client accepted,2019-09-22 13:06:13.465056
586,Answer done,2019-09-23 13:06:13.465056
587,Client in case,2019-09-18 13:06:13.486235
587,Cred story in check,2019-09-19 13:06:13.486235
587,Client accepted by story,2019-09-20 13:06:13.486235
587,Underraiter check,2019-09-21 13:06:13.486235
587,Client rejected by underwriter,2019-09-21 13:06:13.486235
587,Client rejected,2019-09-22 13:06:13.486235
587,Answer done,2019-09-23 13:06:13.486235
588,Client in case,2019-09-18 13:06:13.510651
588,Cred story in check,2019-09-19 13:06:13.510651
588,Client accepted by story,2019-09-20 13:06:13.510651
588,Underraiter check,2019-09-21 13:06:13.510651
588,Client accepted by underwriter,2019-09-21 13:06:13.510651
588,Client accepted,2019-09-22 13:06:13.510651
588,Answer done,2019-09-23 13:06:13.510651
589,Client in case,2019-09-18 13:06:13.533119
589,Cred story in check,2019-09-19 13:06:13.533119
589,Client accepted by story,2019-09-20 13:06:13.533119
589,Underraiter check,2019-09-21 13:06:13.533119
589,Client accepted by underwriter,2019-09-21 13:06:13.533119
589,Client accepted,2019-09-22 13:06:13.533119
589,Answer done,2019-09-23 13:06:13.533119
590,Client in case,2019-09-18 13:06:13.554363
590,Cred story in check,2019-09-19 13:06:13.554363
590,Client accepted by story,2019-09-20 13:06:13.554363
590,Underraiter check,2019-09-21 13:06:13.554363
590,Client accepted by underwriter,2019-09-21 13:06:13.554363
590,Client accepted,2019-09-22 13:06:13.554363
590,Answer done,2019-09-23 13:06:13.554363
591,Client in case,2019-09-18 13:06:13.575476
591,Cred story in check,2019-09-19 13:06:13.575476
591,Client accepted by story,2019-09-20 13:06:13.575476
591,Underraiter check,2019-09-21 13:06:13.575476
591,Client accepted by underwriter,2019-09-21 13:06:13.575476
591,Client accepted,2019-09-22 13:06:13.575476
591,Answer done,2019-09-23 13:06:13.575476
592,Client in case,2019-09-18 13:06:13.596645
592,Cred story in check,2019-09-19 13:06:13.596645
592,Client accepted by story,2019-09-20 13:06:13.596645
592,Underraiter check,2019-09-21 13:06:13.596645
592,Client rejected by underwriter,2019-09-21 13:06:13.596645
592,Client rejected,2019-09-22 13:06:13.596645
592,Answer done,2019-09-23 13:06:13.596645
593,Client in case,2019-09-18 13:06:13.621609
593,Cred story in check,2019-09-19 13:06:13.621609
593,Client accepted by story,2019-09-20 13:06:13.621609
593,Underraiter check,2019-09-21 13:06:13.621609
593,Client accepted by underwriter,2019-09-21 13:06:13.621609
593,Client accepted,2019-09-22 13:06:13.621609
593,Answer done,2019-09-23 13:06:13.621609
594,Client in case,2019-09-18 13:06:13.645184
594,Cred story in check,2019-09-19 13:06:13.645184
594,Client accepted by story,2019-09-20 13:06:13.645184
594,Underraiter check,2019-09-21 13:06:13.645184
594,Client accepted by underwriter,2019-09-21 13:06:13.645184
594,Client accepted,2019-09-22 13:06:13.645184
594,Answer done,2019-09-23 13:06:13.645184
595,Client in case,2019-09-18 13:06:13.666373
595,Cred story in check,2019-09-19 13:06:13.666373
595,Client accepted by story,2019-09-20 13:06:13.666373
595,Underraiter check,2019-09-21 13:06:13.666373
595,Client accepted by underwriter,2019-09-21 13:06:13.666373
595,Client accepted,2019-09-22 13:06:13.666373
595,Answer done,2019-09-23 13:06:13.666373
596,Client in case,2019-09-18 13:06:13.687471
596,Something wrong on stage GET_INFO,2019-09-18 13:06:13.687471
596,Cred story in check,2019-09-19 13:06:13.687471
596,Client accepted by story,2019-09-20 13:06:13.687471
596,Underraiter check,2019-09-21 13:06:13.687471
596,Client accepted by underwriter,2019-09-21 13:06:13.687471
596,Client accepted,2019-09-22 13:06:13.687471
596,Answer done,2019-09-23 13:06:13.687471
597,Client in case,2019-09-18 13:06:13.711752
597,Cred story in check,2019-09-19 13:06:13.711752
597,Client accepted by story,2019-09-20 13:06:13.711752
597,Underraiter check,2019-09-21 13:06:13.711752
597,Client accepted by underwriter,2019-09-21 13:06:13.711752
597,Client accepted,2019-09-22 13:06:13.711752
597,Answer done,2019-09-23 13:06:13.711752
598,Client in case,2019-09-18 13:06:13.733871
598,Cred story in check,2019-09-19 13:06:13.733871
598,Client accepted by story,2019-09-20 13:06:13.733871
598,Underraiter check,2019-09-21 13:06:13.733871
598,Client accepted by underwriter,2019-09-21 13:06:13.733871
598,Client accepted,2019-09-22 13:06:13.733871
598,Answer done,2019-09-23 13:06:13.733871
599,Client in case,2019-09-18 13:06:13.755258
599,Cred story in check,2019-09-19 13:06:13.755258
599,Client rejected by story,2019-09-20 13:06:13.755258
599,Client rejected,2019-09-22 13:06:13.755258
599,Answer done,2019-09-23 13:06:13.755258
600,Client in case,2019-09-18 13:06:13.770498
600,Cred story in check,2019-09-19 13:06:13.770498
600,Client accepted by story,2019-09-20 13:06:13.770498
600,Underraiter check,2019-09-21 13:06:13.770498
600,Client accepted by underwriter,2019-09-21 13:06:13.770498
600,Client accepted,2019-09-22 13:06:13.770498
600,Answer done,2019-09-23 13:06:13.770498
601,Client in case,2019-09-18 13:06:13.793749
601,Something wrong on stage GET_INFO,2019-09-18 13:06:13.793749
601,Cred story in check,2019-09-19 13:06:13.793749
601,Client rejected by story,2019-09-20 13:06:13.793749
601,Client rejected,2019-09-22 13:06:13.793749
601,Answer done,2019-09-23 13:06:13.793749
602,Client in case,2019-09-18 13:06:13.818327
602,Cred story in check,2019-09-19 13:06:13.818327
602,Client accepted by story,2019-09-20 13:06:13.818327
602,Underraiter check,2019-09-21 13:06:13.818327
602,Client accepted by underwriter,2019-09-21 13:06:13.818327
602,Client accepted,2019-09-22 13:06:13.818327
602,Answer done,2019-09-23 13:06:13.818327
603,Client in case,2019-09-18 13:06:13.839774
